,CC3,Country,Year,Banking Crisis ,Systemic Crisis,exch_usd,National Currency,exch_sources,Domestic Debt,Sovereign External debt1,Sovereign External debt2,GDP_Weighted_default,Inflation,Independence,Currency Crises,Inflation Crises
3600,RUS,Russia,1928.0,0.0,0.0,1.9434,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,6.660583941605824,1,2,0.0
3601,RUS,Russia,1929.0,0.0,0.0,1.9434,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,0,1,0,0.0
3602,RUS,Russia,1930.0,0.0,0.0,1.9434,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,23.78100940975194,1,0,1.0
3603,RUS,Russia,1931.0,0.0,0.0,1.9434,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,36.14374568071872,1,0,1.0
3604,RUS,Russia,1932.0,0.0,0.0,1.9434,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,84.77157360406092,1,0,1.0
3605,RUS,Russia,1933.0,0.0,0.0,1.9434,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,49.72527472527473,1,1,1.0
3606,RUS,Russia,1934.0,0.0,0.0,5.0527,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,17.98165137614678,1,1,0.0
3607,RUS,Russia,1935.0,0.0,0.0,5.0513,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,29.393468118195965,1,0,1.0
3608,RUS,Russia,1936.0,0.0,0.0,5.0405,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,13.221153846153854,1,0,0.0
3609,RUS,Russia,1937.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,6.157112526539277,1,0,0.0
3610,RUS,Russia,1938.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,0,1,0,0.0
3611,RUS,Russia,1939.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,2,1,0,0.0
3612,RUS,Russia,1940.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,23.529411764705888,1,0,1.0
3613,RUS,Russia,1941.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,  ,1,0,0.0
3614,RUS,Russia,1942.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3615,RUS,Russia,1943.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3616,RUS,Russia,1944.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3617,RUS,Russia,1945.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,12.751677852348987,1,0,0.0
3618,RUS,Russia,1946.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,41.071428571428584,1,1,1.0
3619,RUS,Russia,1947.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,45.99156118143459,1,2,1.0
3620,RUS,Russia,1948.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-13.294797687861271,1,1,0.0
3621,RUS,Russia,1949.0,0.0,0.0,5.3,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-10.666666666666668,1,1,0.0
3622,RUS,Russia,1950.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-17.16417910447762,1,0,0.0
3623,RUS,Russia,1951.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-7.207207207207212,1,0,0.0
3624,RUS,Russia,1952.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-3.8834951456310662,1,0,0.0
3625,RUS,Russia,1953.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-9.090909090909093,1,0,0.0
3626,RUS,Russia,1954.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-5.555555555555558,1,0,0.0
3627,RUS,Russia,1955.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,0,1,0,0.0
3628,RUS,Russia,1956.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,2.499999999999991,1,1,0.0
3629,RUS,Russia,1957.0,0.0,0.0,4,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,5.463414634146346,1,1,0.0
3630,RUS,Russia,1958.0,0.0,0.0,10,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-0.27752081406106077,1,0,0.0
3631,RUS,Russia,1959.0,0.0,0.0,10,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-0.463822392393312,1,0,0.0
3632,RUS,Russia,1960.0,0.0,0.0,10,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,0.6523765144454741,1,1,0.0
3633,RUS,Russia,1961.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-2.1296296296296258,1,1,0.0
3634,RUS,Russia,1962.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,2.1759697256386046,1,1,0.0
3635,RUS,Russia,1963.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,0.8333333333333304,1,0,0.0
3636,RUS,Russia,1964.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,0,1,0,0.0
3637,RUS,Russia,1965.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,2.4793388429751984,1,1,0.0
3638,RUS,Russia,1966.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,-1.0752688172043001,1,1,0.0
3639,RUS,Russia,1967.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,1.449275362318847,1,1,0.0
3640,RUS,Russia,1968.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,1.3392857142856984,1,0,0.0
3641,RUS,Russia,1969.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,1.585903083700435,1,0,0.0
3642,RUS,Russia,1970.0,0.0,0.0,0.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,1.7346053772766767,1,0,0.0
3643,RUS,Russia,1971.0,0.0,0.0,0.829,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,2.7280477408354598,1,0,0.0
3644,RUS,Russia,1972.0,0.0,0.0,0.829,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,1.742738589211612,1,0,0.0
3645,RUS,Russia,1973.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3646,RUS,Russia,1974.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3647,RUS,Russia,1975.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,1,0.0
3648,RUS,Russia,1976.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3649,RUS,Russia,1977.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3650,RUS,Russia,1978.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3651,RUS,Russia,1979.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5, ,1,0,0.0
3652,RUS,Russia,1980.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,,1,0,0.0
3653,RUS,Russia,1981.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,,1,1,0.0
3654,RUS,Russia,1982.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,,1,0,0.0
3655,RUS,Russia,1983.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,,1,1,0.0
3656,RUS,Russia,1984.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,,1,0,0.0
3657,RUS,Russia,1985.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,,1,0,0.0
3658,RUS,Russia,1986.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,,1,0,0.0
3659,RUS,Russia,1987.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,0,0.0,0.0,,1,1,0.0
3660,RUS,Russia,1988.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,0,0.0,0.0,,1,1,0.0
3661,RUS,Russia,1989.0,0.0,0.0,0.746,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,0,0.0,0.0,,1,1,0.0
3662,RUS,Russia,1990.0,0.0,0.0,12,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,0,0.0,0.0,,1,1,0.0
3663,RUS,Russia,1991.0,0.0,0.0,162.9,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,1,1.0,8.5,,1,1,0.0
3664,RUS,Russia,1992.0,0.0,0.0,0,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,1,1.0,8.5,,1,1,0.0
3665,RUS,Russia,1993.0,0.0,0.0,0,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,1,1.0,8.5,874.622,1,1,1.0
3666,RUS,Russia,1994.0,0.0,0.0,0,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,1,1.0,8.5,307.634,1,1,1.0
3667,RUS,Russia,1995.0,1.0,1.0,0,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,1,1.0,8.5,197.471,1,1,1.0
3668,RUS,Russia,1996.0,0.0,0.0,0,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,1,1.0,8.5,47.742,1,1,1.0
3669,RUS,Russia,1997.0,0.0,0.0,0,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,0.0,1,1.0,8.5,14.767,1,0,0.0
3670,RUS,Russia,1998.0,1.0,1.0,20.65,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,27.675,1,2,1.0
3671,RUS,Russia,1999.0,0.0,1.0,27,"1613-1921 first ruble (assignatzia co-circulated during 1769-1843), 1922 second ruble, 1923-1924 third ruble, 1924-1947 fourth (gold) ruble, 1947-1961 fifth ruble, 1961-1997 sixth ruble, 1998-present seventh ruble.",Primary source is US dollar level; alt1 series is US dollar adjusted,1.0,1,1.0,8.5,85.742,1,1,1.0
